76ers,Bucks,Bulls,Cavaliers,Celtics,Clippers,Grizzlies,Hawks,Heat,Hornets,Jazz,Kings,Knicks,Lakers,Magic,Mavericks,Nets,Nuggets,Pacers,Pelicans,Pistons,Raptors,Rockets,Spurs,Suns,Thunder,Timberwolves,Trail Blazers,Warriors,Wizards
49,46,35,41,59,54,21,36,45,15,33,47,49,36,46,46,36,56,44,44,24,35,42,21,39,61,58,21,36,17
62,45,25,48,63,45,25,42,37,14,24,46,48,39,44,40,44,55,42,48,23,27,43,21,46,65,57,14,43,17
63,42,33,46,69,52,28,40,37,22,22,41,52,36,48,43,33,57,50,53,24,31,31,10,39,56,59,17,35,23
62,48,26,42,65,55,18,41,37,13,27,45,53,33,46,50,31,53,39,51,26,30,43,20,39,57,54,24,42,22
53,50,31,40,66,55,17,33,39,12,24,40,56,31,41,50,36,61,41,45,23,32,38,16,51,58,63,21,37,32
58,50,28,46,68,52,29,37,37,19,23,41,53,36,49,45,32,60,49,40,24,30,40,13,44,56,57,18,43,15
63,46,28,50,70,56,22,29,40,16,24,38,52,40,51,44,32,57,44,44,20,34,36,17,49,56,55,21,42,16
58,47,24,45,67,59,23,42,40,25,17,38,52,27,51,42,30,57,48,52,21,27,42,15,37,59,56,20,52,19
51,53,28,42,71,56,23,42,31,21,25,38,52,35,50,45,34,53,44,49,21,36,34,16,46,52,56,23,46,19
63,49,37,50,64,54,20,43,30,14,26,38,49,42,39,39,40,54,48,41,23,39,46,18,36,55,50,21,46,18
54,42,33,47,68,55,25,35,34,16,31,39,60,41,42,37,31,63,43,55,19,34,43,21,36,63,62,17,33,13
43,53,29,39,63,55,26,35,41,22,27,35,58,37,50,48,36,61,49,42,18,33,39,19,41,58,55,20,37,23
50,51,24,43,64,56,24,31,41,14,25,48,58,43,47,50,36,54,43,47,23,31,36,17,53,56,57,16,31,23
59,54,22,36,69,55,24,39,37,17,31,39,55,35,39,49,25,54,45,44,21,33,41,16,51,65,57,22,38,20
56,54,27,44,66,53,28,38,37,16,24,41,52,36,46,41,27,50,48,47,23,30,38,18,47,60,61,22,42,20
63,45,37,38,65,65,24,31,45,18,22,46,54,31,49,46,33,51,41,49,20,32,45,16,38,61,60,13,37,17
47,49,33,48,61,50,24,44,40,16,23,40,51,37,52,50,30,61,40,45,15,33,43,18,46,56,63,15,39,23
55,50,32,45,66,63,19,33,32,12,25,42,58,41,45,40,36,54,33,47,25,35,43,22,45,59,55,20,38,22
53,56,33,43,65,58,24,35,33,16,26,41,41,38,54,39,40,55,45,56,19,28,38,20,48,55,65,21,34,13
50,50,36,36,58,59,25,43,41,22,22,33,51,34,50,51,40,61,50,45,18,24,36,15,56,58,56,15,38,19
62,51,35,43,59,54,23,29,38,16,27,34,50,32,51,50,35,62,48,56,18,30,31,20,55,53,55,16,43,16
50,51,35,45,63,62,22,28,44,17,27,45,51,43,40,46,40,61,39,40,15,23,38,21,45,61,56,19,44,21
55,45,32,42,68,58,19,44,38,20,26,45,50,39,46,45,28,53,46,51,21,23,40,23,39,53,53,19,49,22
59,46,31,39,70,57,27,30,38,19,31,43,53,38,46,45,38,60,46,49,18,25,31,17,36,56,50,30,46,18
58,53,32,43,61,64,26,34,33,15,19,38,57,37,47,47,34,49,49,43,21,29,41,24,40,59,55,20,40,24
65,50,33,47,62,51,18,31,44,11,13,46,50,44,48,42,37,60,43,48,23,32,37,15,45,59,48,25,44,21
59,44,30,49,68,48,28,31,40,17,22,42,50,36,60,42,26,60,44,37,26,30,41,18,46,55,55,20,47,21
58,48,23,42,66,53,24,35,41,15,25,42,56,42,36,48,39,52,45,53,23,31,43,14,49,58,59,25,33,14
57,42,26,39,68,57,25,41,43,17,23,42,50,40,52,47,32,57,51,47,21,20,41,16,45,58,60,24,33,18
62,52,31,47,64,56,19,39,36,20,20,45,58,35,41,42,27,61,46,53,19,34,41,18,39,60,51,14,37,25
63,52,27,39,65,51,25,30,33,14,27,36,45,39,51,43,42,60,41,46,20,37,37,21,43,63,56,23,38,25
56,45,24,42,66,60,25,36,36,20,24,38,54,37,44,49,37,56,50,50,26,29,32,15,44,50,66,21,43,17
57,47,30,51,66,58,24,30,41,18,25,39,57,45,45,41,36,53,47,39,17,28,37,19,47,56,61,20,40,18
56,50,27,44,61,60,15,32,38,18,19,35,52,35,44,41,39,60,43,48,26,35,38,18,56,60,57,20,40,25
61,48,30,45,64,57,24,37,40,15,20,41,52,41,51,55,33,60,43,50,19,23,34,11,50,59,53,20,37,19
60,44,29,45,61,65,21,34,39,18,31,26,51,30,51,50,35,55,47,52,15,36,44,19,54,51,53,16,37,23
60,47,31,43,66,52,21,36,37,17,19,43,54,41,44,43,31,57,49,51,21,28,39,18,47,63,55,18,43,18
57,50,22,54,67,61,18,38,36,19,23,37,52,30,42,36,33,57,45,55,24,27,42,15,42,58,59,19,52,22
57,50,22,48,60,58,18,39,46,15,20,45,57,37,42,47,37,56,47,52,22,29,43,18,43,59,56,16,39,14
53,49,32,48,58,56,31,42,40,18,26,44,55,25,52,51,36,47,42,46,16,33,33,17,50,55,50,14,51,22
57,52,28,45,61,53,20,33,35,23,20,44,47,32,41,55,31,59,47,45,23,34,44,22,48,60,51,21,44,17
59,51,33,45,62,61,20,36,34,14,30,42,48,35,48,49,37,54,43,50,16,24,40,16,51,62,53,22,38,19
52,42,34,48,63,55,28,31,35,17,28,40,58,33,48,45,43,54,52,46,24,35,34,12,50,58,49,17,43,18
55,48,25,43,64,56,22,35,33,11,22,50,55,36,55,42,37,57,48,48,16,34,39,18,48,63,57,16,35,24
48,43,35,41,67,53,21,35,40,18,23,40,52,34,46,37,37,56,47,50,19,33,40,22,43,62,62,22,48,18
59,55,29,40,63,60,20,26,42,27,30,42,55,36,50,49,37,51,36,42,18,31,46,13,46,58,48,17,48,18
62,45,28,40,68,53,26,32,39,17,19,36,53,37,50,46,33,55,47,51,17,32,36,25,39,65,55,23,45,18
55,45,27,43,65,55,21,34,34,21,27,45,52,44,50,47,33,54,42,44,23,33,30,20,46,68,62,25,30,17
52,51,30,46,66,56,19,37,46,19,23,40,53,39,42,38,38,47,45,50,26,36,41,24,43,54,51,21,44,15
60,48,31,40,63,53,24,38,34,19,28,39,48,52,43,48,38,57,47,46,23,24,43,17,46,53,54,20,39,17
57,51,32,56,61,57,21,28,36,15,27,41,41,31,43,51,31,50,44,44,23,33,46,17,47,57,56,23,50,23
50,45,26,54,59,52,25,40,42,22,20,38,56,35,48,43,34,59,47,47,27,31,44,13,46,60,57,18,36,18
60,50,28,47,68,56,27,34,33,19,24,35,51,34,46,40,38,62,43,53,23,27,42,23,40,61,58,16,37,17
55,50,27,54,68,55,16,34,37,19,20,41,41,36,53,48,29,53,43,57,25,32,35,15,48,54,62,21,42,22
54,44,28,40,66,59,20,29,36,18,25,56,47,32,43,45,37,57,49,48,21,35,37,18,45,65,59,15,41,23
57,49,27,43,63,56,20,34,31,19,24,49,42,49,48,46,39,53,41,54,22,33,37,16,45,57,53,18,44,23
55,45,27,42,66,54,29,34,37,18,32,37,53,40,52,55,28,58,43,47,20,30,33,18,43,60,55,18,38,25
58,53,28,45,66,57,21,35,37,21,21,39,51,30,50,44,32,58,43,48,20,26,43,18,45,58,61,22,42,20
61,49,31,44,66,61,23,33,38,18,19,44,52,36,44,45,31,51,53,43,21,28,37,17,46,54,61,19,42,25
55,49,29,43,64,52,26,31,37,19,23,34,54,34,52,41,40,57,48,44,17,33,38,17,50,54,61,19,49,22
62,48,31,46,62,60,21,28,43,18,21,36,46,37,50,42,38,60,43,51,17,26,44,27,48,62,52,17,43,13
51,48,28,47,66,57,25,31,40,13,41,43,58,32,47,47,39,52,45,48,17,31,42,21,39,59,49,14,45,17
52,41,36,43,66,53,21,38,43,19,25,37,50,30,47,43,46,51,41,46,16,30,42,19,43,60,64,22,44,24
55,43,30,50,63,59,20,32,41,17,20,33,51,40,48,39,28,61,46,54,21,36,42,22,49,63,60,17,35,17
58,41,32,46,64,52,21,41,36,19,30,40,51,38,47,41,34,62,39,60,20,23,36,23,45,61,50,16,42,24
63,42,35,44,61,57,19,44,37,13,22,45,59,31,41,50,38,57,39,50,20,32,43,22,48,57,54,12,39,18
57,49,30,49,67,53,20,33,42,20,29,31,44,36,46,47,33,53,45,50,24,29,39,21,52,58,61,18,39,17
54,44,28,41,65,60,24,36,36,17,27,34,54,44,42,41,34,61,47,48,17,39,34,17,55,62,52,13,47,19
60,51,30,48,62,53,20,29,42,16,34,35,59,42,48,53,42,54,41,43,22,27,33,22,47,48,56,16,39,20
66,42,26,50,67,61,22,37,34,18,25,39,54,35,48,38,35,50,41,45,19,37,44,18,50,62,58,13,36,22
63,48,29,38,66,58,23,43,42,19,27,42,49,31,47,54,42,53,43,42,26,27,37,15,45,57,47,18,47,14
55,55,30,32,64,52,14,34,38,15,23,42,57,38,53,42,39,57,47,46,19,34,31,26,48,58,58,23,44,18
63,44,32,45,62,54,23,36,39,18,23,39,45,44,45,48,31,61,52,44,23,29,44,15,51,51,57,17,37,20
50,44,33,45,62,49,30,41,43,16,30,37,51,43,45,46,34,55,45,55,19,31,51,18,44,53,57,13,38,14
63,48,29,32,64,56,17,38,34,21,16,37,54,32,54,38,38,58,47,46,18,29,40,25,46,56,56,29,47,24
60,45,29,47,65,58,22,39,39,15,29,41,53,33,39,39,32,58,45,46,20,27,43,18,59,56,56,19,39,21
67,54,31,49,67,57,26,29,38,16,30,36,48,43,42,40,31,54,38,52,24,39,33,14,43,59,56,21,36,19
57,44,32,35,68,52,21,35,36,17,26,40,62,33,40,54,34,58,48,51,19,36,37,21,48,57,58,14,40,19
55,50,27,44,69,51,23,25,38,17,16,42,51,34,54,43,28,62,44,58,17,40,38,19,45,59,64,16,44,19
53,52,31,51,66,58,16,42,37,22,19,38,53,31,39,51,36,57,39,52,18,30,38,14,53,58,61,18,39,20
59,51,26,37,61,48,24,44,34,20,36,42,60,33,49,45,42,56,44,47,17,29,37,14,37,63,60,18,40,19
60,51,32,49,65,61,21,32,42,20,24,32,50,36,50,42,30,60,38,47,17,29,38,19,48,59,65,21,36,18
58,41,32,46,65,51,23,28,39,19,25,36,52,42,49,48,34,53,47,49,22,32,44,17,51,57,53,27,36,16
56,44,27,45,65,56,29,40,44,13,20,41,50,33,45,46,35,56,40,54,22,30,48,19,51,57,53,20,37,16
54,45,25,37,66,55,26,38,41,16,19,28,53,44,43,49,35,49,50,54,21,37,37,18,46,58,59,22,44,23
61,56,27,41,68,50,20,37,41,13,27,41,51,36,48,49,28,48,40,39,22,31,44,17,49,62,59,21,43,23
62,57,35,41,63,55,20,38,39,11,26,34,51,33,47,45,24,60,49,50,14,23,39,22,41,62,63,23,43,22
60,45,29,42,69,57,23,38,42,18,24,37,52,36,49,37,41,54,49,47,15,30,44,22,47,53,55,18,43,16
53,53,37,40,68,58,26,34,43,14,24,32,49,39,50,49,37,54,38,59,17,25,42,17,45,53,62,17,43,14
51,50,26,48,65,59,20,35,29,22,30,38,56,42,40,42,36,61,49,51,20,29,36,22,44,55,58,17,39,22
57,45,36,35,64,52,26,41,41,21,22,43,52,35,47,49,38,57,44,51,20,26,35,22,50,56,54,19,41,13
51,52,30,50,67,58,16,39,36,15,29,43,54,37,57,49,31,48,45,52,12,31,32,19,54,54,54,21,37,19
55,44,32,46,64,52,26,33,40,22,27,42,53,37,40,44,35,61,41,44,20,34,35,16,49,62,59,19,41,19
55,49,30,45,63,54,23,32,44,16,29,33,55,32,46,42,28,59,46,48,14,28,38,23,41,56,62,26,49,26
57,44,27,41,61,55,23,33,37,17,20,47,60,35,50,40,36,57,51,50,20,40,33,18,42,62,56,19,41,20
56,50,32,44,60,49,17,36,37,20,28,32,57,40,42,44,41,61,34,55,24,30,38,19,58,59,54,16,38,21
63,47,35,37,70,58,17,37,35,19,20,39,53,33,49,39,38,62,53,50,19,23,38,24,50,50,57,17,42,18
64,52,33,42,68,55,25,37,35,17,22,39,50,34,46,50,25,52,47,45,15,29,47,16,47,62,51,19,47,21
58,45,27,48,67,54,17,41,36,22,24,40,57,44,43,40,25,55,45,52,26,25,35,19,49,60,58,20,43,17
58,48,29,43,64,56,24,34,42,17,22,34,46,35,49,42,32,57,36,59,26,36,43,18,53,54,57,13,42,23
58,55,35,45,60,52,20,37,30,11,24,45,49,42,49,41,33,55,42,54,20,32,34,23,43,63,58,23,32,27
61,45,27,42,60,58,23,35,40,18,30,42,52,28,41,45,39,56,39,49,22,33,40,16,42,62,62,15,46,24
56,38,30,36,60,59,24,42,40,13,29,43,54,33,47,49,37,55,50,51,21,40,36,16,49,57,51,19,42,15
59,57,26,46,64,61,22,33,33,12,23,35,50,37,50,44,29,56,49,55,21,34,36,20,46,56,54,25,42,17
63,50,33,44,64,56,25,43,41,13,23,33,45,34,43,45,39,53,44,51,22,37,40,16,39,52,54,20,50,20
54,43,36,49,64,54,17,36,40,17,25,37,64,35,49,44,31,56,44,47,16,30,35,20,49,56,55,19,50,20
59,39,28,43,70,51,24,37,41,19,24,35,50,43,51,49,27,53,40,50,20,28,41,18,44,62,56,25,39,26
54,40,39,40,65,58,29,39,33,16,25,35,45,40,44,48,38,56,43,49,23,31,27,18,48,61,60,22,44,22
54,41,35,46,70,54,22,28,35,19,28,40,47,42,50,46,40,53,46,49,22,27,42,17,52,63,50,17,41,16
57,45,29,38,73,54,19,36,39,21,27,32,51,39,54,44,34,58,41,56,16,34,32,22,49,56,54,17,46,19
64,42,25,46,64,56,23,41,37,16,30,51,47,33,48,43,33,52,46,41,20,32,46,22,42,57,61,21,41,12
56,50,25,39,66,54,23,32,38,14,24,43,55,42,54,45,32,59,42,48,20,35,37,19,54,54,57,20,34,21
56,51,34,48,58,59,21,38,38,20,24,38,51,34,49,46,30,50,43,50,21,34,35,17,50,60,61,20,39,17
56,49,31,50,63,60,15,39,35,15,32,21,52,41,42,40,35,52,47,56,22,25,40,21,50,58,66,19,37,23
57,51,33,45,72,63,24,38,31,18,23,42,51,38,48,39,35,55,44,42,23,34,32,18,53,53,61,21,40,8
60,45,32,41,63,59,23,40,38,9,25,38,51,44,41,43,39,56,45,43,16,35,48,22,48,51,60,16,42,19
59,45,30,48,71,48,16,43,33,15,25,42,47,39,44,50,41,56,47,41,13,32,40,19,49,65,60,19,37,18
65,57,31,43,55,54,21,39,42,20,23,39,55,30,46,45,33,54,39,41,17,40,39,18,48,64,57,12,42,23
52,45,25,42,64,52,24,36,44,18,20,41,55,38,48,48,37,59,44,50,23,30,31,14,47,64,55,28,39,19
60,50,29,49,65,49,18,25,39,20,28,41,59,41,47,38,38,61,42,53,19,29,42,13,46,54,54,19,42,22
61,49,34,42,63,55,25,39,32,17,23,39,52,33,44,47,30,52,47,52,18,32,40,17,51,55,59,21,44,19
57,48,29,46,66,49,28,40,40,18,21,40,48,31,44,43,26,61,53,42,20,39,44,18,43,59,55,20,43,21
56,40,26,49,64,44,18,30,42,21,29,38,54,34,55,44,42,61,40,47,22,39,47,14,43,58,58,19,41,17
62,53,26,43,67,57,31,43,38,16,20,32,52,33,43,44,37,57,45,45,20,29,43,15,50,55,55,23,39,19
68,42,27,40,59,55,28,35,35,14,27,38,55,38,47,45,38,60,53,49,15,27,47,18,39,50,59,18,44,22
57,54,37,44,69,55,20,40,36,14,26,34,50,36,47,48,34,58,51,53,17,29,40,16,47,56,54,13,42,15
57,51,21,49,73,55,18,39,40,17,20,37,52,39,48,48,22,53,41,44,19,38,50,15,45,57,59,14,51,20
64,51,36,47,67,54,14,34,33,24,24,42,49,43,43,45,28,57,38,49,18,29,38,23,53,58,59,19,37,16
59,46,26,44,66,67,19,36,39,22,24,35,52,35,48,36,34,53,50,46,24,32,39,16,52,60,59,16,39,18
64,40,32,46,69,59,23,30,34,17,22,32,50,32,43,45,39,64,45,43,24,39,37,17,50,60,63,19,39,15
63,49,34,39,68,59,20,35,32,12,29,35,55,35,52,50,34,55,57,46,21,27,32,14,50,61,49,22,40,17
60,49,32,45,59,54,12,29,39,12,30,35,50,30,42,51,35,62,48,47,17,30,41,22,51,57,57,27,40,29
61,43,27,44,68,57,20,37,37,15,27,41,56,44,48,44,41,63,43,52,17,26,42,24,43,56,50,13,39,14
59,45,20,54,68,53,24,40,37,16,27,38,49,35,53,48,37,55,48,44,19,31,37,15,47,51,63,18,44,17
61,52,29,42,68,55,19,36,43,18,23,41,56,36,50,42,32,53,42,59,18,30,37,15,46,61,53,17,34,24
62,50,27,42,66,60,19,34,38,18,24,37,58,31,45,38,32,56,44,51,22,25,38,22,44,57,61,24,46,21
60,50,21,45,53,55,16,47,42,22,26,41,47,38,48,51,40,58,37,54,18,27,29,19,48,61,58,17,46,18
55,48,33,47,63,53,22,32,39,18,27,36,64,28,53,48,34,58,48,47,20,37,35,17,48,57,57,15,38,15
57,48,27,48,69,57,19,32,30,20,28,35,53,40,44,49,29,61,41,54,17,38,39,19,45,60,56,21,39,17
52,41,27,43,70,50,22,28,41,19,29,44,58,33,49,50,37,56,43,48,24,28,31,22,49,58,57,17,44,22
57,47,30,42,64,59,25,40,36,20,27,46,54,35,53,44,38,54,42,49,18,27,36,22,44,59,54,13,43,14
67,40,29,46,60,59,30,38,31,18,28,40,54,38,45,50,28,59,44,49,21,31,36,19,40,64,60,19,31,18
59,38,36,44,61,51,28,35,39,17,28,38,53,33,52,42,37,62,41,54,15,31,42,17,46,57,62,20,38,16
58,53,27,43,66,55,20,35,49,16,28,41,54,38,56,44,31,49,44,48,18,27,35,19,50,53,54,14,49,18
61,34,32,44,64,61,26,33,44,17,22,44,52,35,48,45,39,59,46,51,14,28,44,22,36,53,60,16,45,17
54,47,25,47,62,58,20,46,41,22,24,36,47,28,51,42,40,54,42,49,20,35,39,22,52,62,59,13,38,17
62,48,26,44,65,51,19,32,38,18,25,39,52,42,50,50,37,55,39,47,16,32,40,23,58,56,55,18,38,17
53,40,33,38,67,48,12,32,50,21,29,44,51,36,40,47,37,60,48,46,29,37,33,26,40,52,55,18,45,25
62,46,33,41,66,54,18,41,38,15,21,44,53,44,41,45,37,48,46,48,26,30,36,16,41,59,60,16,43,24
61,44,29,48,67,54,20,38,38,17,19,41,57,32,38,39,34,54,45,50,20,30,49,21,49,57,57,24,39,21
58,53,27,37,67,52,25,40,43,24,24,35,52,37,47,48,31,58,40,49,20,30,37,10,51,58,60,19,44,16
66,47,27,48,66,56,20,36,31,19,21,37,47,36,51,45,37,60,44,54,21,33,32,11,41,57,59,24,45,21
57,44,34,37,72,62,26,36,37,15,29,37,57,38,51,45,29,51,38,49,22,26,41,19,51,56,58,17,40,18
60,46,32,45,66,51,20,44,32,18,23,35,48,24,52,49,38,56,41,49,23,34,43,19,43,61,49,17,54,20
59,45,28,42,66,57,21,35,34,17,24,36,58,39,39,43,24,56,44,53,20,38,51,18,44,61,53,22,47,18
49,55,24,50,65,56,26,43,34,18,36,34,54,41,45,46,32,56,44,51,24,33,29,14,48,53,55,20,42,15
56,45,25,40,64,56,20,34,43,24,27,39,48,40,44,55,33,52,45,50,19,33,32,23,52,57,56,24,33,23
64,45,26,45,58,53,19,44,34,17,31,34,57,37,52,44,38,49,42,51,21,29,36,11,47,68,57,23,40,20
61,50,29,48,69,53,25,28,42,18,25,37,50,35,48,42,33,64,40,48,17,32,35,20,50,58,59,13,40,23
57,47,33,46,61,57,19,40,39,14,26,48,57,36,41,37,38,65,49,45,18,28,38,18,50,63,50,18,36,18
62,45,30,49,68,52,22,34,35,21,27,43,55,33,38,39,34,56,47,42,20,33,38,16,52,58,58,26,41,18
56,54,23,38,64,55,20,39,35,13,25,50,49,32,49,47,30,54,48,52,20,38,40,17,49,59,58,23,36,19
59,45,31,41,69,62,21,36,38,22,22,37,57,31,49,49,32,53,43,53,20,31,40,22,42,57,54,16,43,17
63,47,30,54,60,58,29,32,45,16,20,38,55,39,49,50,35,52,42,48,17,33,38,17,42,57,56,16,35,19
55,43,27,52,62,53,24,36,41,17,24,39,54,34,51,40,41,61,48,51,19,31,41,13,45,57,58,21,35,19
53,47,36,37,60,58,19,38,40,24,27,44,46,36,50,43,36,60,39,43,25,36,40,18,44,59,52,16,45,21
62,45,29,49,63,57,20,40,41,16,22,31,54,37,47,48,28,62,43,43,16,27,38,23,45,63,55,16,49,23
62,53,29,39,60,48,23,42,45,12,23,32,46,45,38,51,42,54,39,42,20,35,41,17,48,55,59,21,49,22
53,55,29,39,62,62,19,28,35,19,26,40,52,32,63,50,38,53,44,50,17,36,29,23,47,57,61,12,41,20
55,41,26,50,67,53,21,33,39,21,17,38,55,33,42,47,44,53,52,58,21,32,40,20,54,61,51,19,33,16
56,54,28,46,69,52,31,32,37,15,19,41,47,48,57,41,32,56,44,43,13,33,39,17,44,59,60,22,39,18
52,43,34,44,67,51,21,37,40,11,20,38,56,40,51,42,32,44,44,52,18,31,50,21,51,59,56,18,45,24
55,49,36,43,63,45,28,37,38,20,24,40,47,42,47,43,32,56,45,48,22,31,32,19,45,57,62,21,41,24
57,46,21,46,64,59,27,39,39,16,32,37,58,33,50,39,34,47,47,52,23,29,37,17,46,62,58,15,46,16
62,56,31,53,69,48,21,38,35,21,22,33,52,36,49,38,35,53,45,45,24,31,35,14,49,58,61,22,42,14
62,46,30,44,64,49,15,37,44,20,24,37,45,33,56,51,42,61,34,49,20,25,33,21,47,63,56,20,42,22
53,44,26,35,66,53,25,41,40,19,21,44,49,34,47,44,34,60,50,48,22,42,40,22,44,54,63,18,34,20
59,45,31,47,71,47,24,34,41,16,22,37,56,37,53,49,39,55,36,43,28,31,34,22,38,62,59,18,41,17
56,54,32,45,69,54,20,38,33,20,26,36,48,40,51,40,39,53,47,49,20,33,35,17,48,56,59,14,42,18
53,50,42,43,66,56,26,33,43,21,22,43,50,43,42,42,28,59,47,50,12,32,40,17,38,54,56,18,40,26
50,44,25,50,69,56,20,40,31,19,24,38,47,36,49,49,34,58,44,47,14,29,41,17,47,62,60,21,46,25
62,42,35,42,65,56,26,40,39,15,24,43,54,46,43,44,29,49,37,46,18,32,41,18,48,53,57,25,44,19
56,46,29,49,70,54,17,38,40,23,23,32,49,33,53,54,31,56,49,42,15,27,38,19,48,63,53,21,46,18
54,47,35,37,69,50,23,32,44,10,19,35,48,34,54,45,40,58,50,53,20,40,44,20,51,49,52,20,45,14
58,48,32,45,63,52,21,26,41,20,21,39,58,34,43,46,30,59,50,53,19,32,36,17,43,67,56,15,46,22
59,53,33,37,71,52,23,32,32,13,27,43,50,31,48,51,36,55,35,49,22,35,43,24,47,59,54,21,40,17
57,47,31,46,59,56,31,31,40,21,21,39,53,38,50,44,38,58,43,45,27,36,34,17,47,53,59,15,37,19
57,44,22,46,71,63,20,36,42,19,27,37,55,34,49,51,25,55,52,43,20,27,37,18,51,59,58,17,35,22
62,48,21,41,67,57,28,37,39,22,21,33,58,36,38,39,33,56,44,44,13,36,41,22,47,65,56,24,41,23
56,43,35,44,64,58,27,38,47,11,28,49,59,34,41,45,32,59,43,38,16,27,35,12,43,64,63,17,38,26
55,47,29,37,68,56,20,35,36,17,29,37,47,40,45,42,34,50,51,49,25,34,45,23,43,62,55,21,46,14
54,52,38,50,66,53,20,34,39,19,25,26,52,31,50,44,34,60,41,48,21,26,38,22,46,56,60,20,49,18
68,50,28,40,61,57,20,29,42,15,33,40,49,36,51,43,40,60,52,45,19,27,39,17,46,53,55,20,40,17
66,54,31,41,67,55,13,39,37,19,23,43,45,36,43,45,40,57,49,51,23,23,42,20,39,59,57,19,32,24
57,49,27,45,70,57,25,39,43,16,21,37,51,44,46,45,36,56,40,46,18,30,40,14,50,62,52,17,42,17
57,51,32,43,63,60,18,33,37,14,22,41,54,40,41,41,38,53,51,46,18,29,45,18,42,55,53,27,45,25
55,50,23,46,63,56,22,36,37,15,28,38,53,39,45,45,35,60,50,47,21,28,35,21,44,62,60,20,38,20
62,48,36,49,66,56,26,42,34,18,18,42,58,37,38,38,29,67,44,44,18,36,36,13,43,59,56,20,44,15
55,60,29,49,63,55,23,34,31,17,29,44,50,36,48,47,40,61,44,48,22,30,36,16,43,57,48,17,38,22
55,51,30,47,61,58,23,35,49,19,21,33,56,38,40,49,28,55,49,46,18,36,40,16,51,54,55,21,40,18
64,49,28,48,64,49,22,35,41,16,24,44,54,31,44,40,39,54,50,49,20,26,42,13,47,55,53,27,45,19
57,44,27,44,69,55,19,43,35,20,22,40,50,40,54,50,33,54,46,48,19,32,41,21,43,54,47,22,51,12
59,38,30,45,62,60,26,37,41,14,20,46,49,35,40,49,27,54,49,48,18,37,37,19,55,55,64,19,48,11
57,43,21,52,68,59,22,35,36,18,23,40,62,31,49,43,36,52,42,60,20,29,38,16,50,52,54,23,44,17
60,51,26,45,57,55,29,36,45,19,25,46,56,37,46,48,31,58,39,51,16,30,35,21,50,50,52,22,40,16
51,51,37,39,68,61,17,36,42,25,20,46,54,46,43,42,28,52,47,49,17,27,37,16,50,58,61,17,39,16
58,46,29,43,65,58,24,33,41,17,24,37,50,35,48,44,37,58,45,47,21,31,35,18,48,65,60,19,40,16
62,50,23,38,65,52,26,41,41,21,20,43,50,41,49,47,44,53,46,48,19,31,38,27,36,54,57,21,33,16
60,44,28,51,66,56,23,31,42,12,24,42,55,32,46,48,39,49,45,54,24,29,36,19,42,59,66,16,38,16
51,49,21,51,61,62,27,35,38,15,29,34,54,31,51,39,33,54,54,45,23,32,37,19,45,63,57,19,42,21
62,45,34,52,64,61,23,31,37,10,26,35,58,33,50,47,31,56,45,48,18,33,38,15,49,57,62,13,43,16
56,49,37,49,63,56,18,39,31,17,15,33,51,42,47,43,36,61,53,48,20,27,42,20,45,53,54,23,46,18
62,45,38,42,68,62,22,37,35,16,25,40,56,33,44,48,33,56,55,42,13,29,36,19,48,60,57,18,33,20
64,43,24,45,63,55,28,37,37,10,27,38,48,38,49,43,37,59,49,44,21,27,38,20,45,57,58,25,38,25
59,47,30,40,70,56,18,35,41,23,17,37,54,35,47,50,31,61,42,43,22,32,42,18,46,57,62,20,43,14
57,45,27,46,61,54,15,36,39,18,28,38,47,35,43,52,27,53,49,56,22,39,41,20,44,56,56,25,42,21
61,45,30,52,62,61,16,45,44,11,22,33,52,38,40,41,31,63,40,49,16,38,32,20,46,51,55,28,54,16
60,42,25,56,69,55,20,37,34,21,23,37,46,28,45,35,39,61,48,48,21,32,44,19,45,56,59,23,43,21
58,49,30,42,54,60,20,44,39,18,26,39,48,35,56,48,30,56,51,49,21,30,41,16,46,54,60,13,39,20
64,51,26,49,64,51,20,33,36,23,24,42,50,36,45,43,29,56,45,50,22,32,39,25,48,62,57,17,37,16
55,44,42,48,58,64,22,35,43,16,31,40,43,38,50,36,32,56,48,47,19,27,38,18,37,55,59,19,48,24
53,48,38,48,64,57,23,33,31,17,21,30,50,37,54,54,33,53,47,49,19,31,42,22,51,56,59,17,36,19
63,51,25,42,68,48,28,42,35,18,24,34,53,38,45,47,37,55,48,40,17,25,35,21,47,55,56,17,55,23
55,55,33,43,65,55,21,30,47,16,22,39,57,39,46,40,38,55,46,47,25,24,33,21,54,55,55,25,38,13
54,43,39,37,62,54,31,42,34,17,23,36,50,36,57,54,32,54,42,45,23,28,44,21,43,57,58,20,36,20
57,51,26,38,66,57,19,41,38,16,23,41,48,40,57,49,37,54,43,51,18,29,41,17,56,55,58,15,35,16
62,48,28,47,62,56,26,31,37,22,27,42,58,31,53,42,30,53,50,51,18,29,23,16,48,62,61,18,40,21
55,53,33,39,66,60,22,37,37,17,24,48,44,35,48,38,31,66,38,53,15,34,42,15,33,54,56,28,40,31
55,43,27,43,64,55,20,37,46,26,25,37,55,35,50,45,39,55,44,55,23,32,44,16,45,56,52,16,34,18
66,46,28,45,59,49,19,31,38,18,18,50,53,43,45,42,32,57,47,46,20,37,38,16,52,58,58,22,41,18
